Symbol Name,ÄÚ½ºÇÇ
2022-10-12,"2,202.47"
2022-10-13,"2,162.87"
2022-10-14,"2,212.55"
2022-10-17,"2,219.71"
2022-10-18,"2,249.95"
2022-10-19,"2,237.44"
2022-10-20,"2,218.09"
2022-10-21,"2,213.12"
2022-10-24,"2,236.16"
2022-10-25,"2,235.07"
2022-10-26,"2,249.56"
2022-10-27,"2,288.78"
2022-10-28,"2,268.40"
2022-10-31,"2,293.61"
2022-11-01,"2,335.22"
2022-11-02,"2,336.87"
2022-11-03,"2,329.17"
2022-11-04,"2,348.43"
2022-11-07,"2,371.79"
2022-11-08,"2,399.04"
2022-11-09,"2,424.41"
2022-11-10,"2,402.23"
2022-11-11,"2,483.16"
2022-11-14,"2,474.65"
2022-11-15,"2,480.33"
2022-11-16,"2,477.45"
2022-11-17,"2,442.90"
2022-11-18,"2,444.48"
2022-11-21,"2,419.50"
2022-11-22,"2,405.27"
2022-11-23,"2,418.01"
2022-11-24,"2,441.33"
2022-11-25,"2,437.86"
2022-11-28,"2,408.27"
2022-11-29,"2,433.39"
2022-11-30,"2,472.53"
2022-12-01,"2,479.84"
2022-12-02,"2,434.33"
2022-12-05,"2,419.32"
2022-12-06,"2,393.16"
2022-12-07,"2,382.81"
2022-12-08,"2,371.08"
2022-12-09,"2,389.04"
2022-12-12,"2,373.02"
2022-12-13,"2,372.40"
2022-12-14,"2,399.25"
2022-12-15,"2,360.97"
2022-12-16,"2,360.02"
2022-12-19,"2,352.17"
2022-12-20,"2,333.29"
2022-12-21,"2,328.95"
2022-12-22,"2,356.73"
2022-12-23,"2,313.69"
2022-12-26,"2,317.14"
2022-12-27,"2,332.79"
2022-12-28,"2,280.45"
2022-12-29,"2,236.40"
2023-01-02,"2,225.67"
2023-01-03,"2,218.68"
2023-01-04,"2,255.98"
2023-01-05,"2,264.65"
2023-01-06,"2,289.97"
2023-01-09,"2,350.19"
2023-01-10,"2,351.31"
2023-01-11,"2,359.53"
2023-01-12,"2,365.10"
2023-01-13,"2,386.09"
2023-01-16,"2,399.86"
2023-01-17,"2,379.39"
2023-01-18,"2,368.32"
2023-01-19,"2,380.34"
2023-01-20,"2,395.26"
2023-01-25,"2,428.57"
2023-01-26,"2,468.65"
2023-01-27,"2,484.02"
2023-01-30,"2,450.47"
2023-01-31,"2,425.08"
2023-02-01,"2,449.80"
2023-02-02,"2,468.88"
2023-02-03,"2,480.40"
2023-02-06,"2,438.19"
2023-02-07,"2,451.71"
2023-02-08,"2,483.64"
2023-02-09,"2,481.52"
2023-02-10,"2,469.73"
2023-02-13,"2,452.70"
2023-02-14,"2,465.64"
2023-02-15,"2,427.90"
2023-02-16,"2,475.48"
2023-02-17,"2,451.21"
2023-02-20,"2,455.12"
2023-02-21,"2,458.96"
2023-02-22,"2,417.68"
2023-02-23,"2,439.09"
2023-02-24,"2,423.61"
2023-02-27,"2,402.64"
2023-02-28,"2,412.85"
2023-03-02,"2,427.85"
2023-03-03,"2,432.07"
2023-03-06,"2,462.62"
2023-03-07,"2,463.35"
2023-03-08,"2,431.91"
2023-03-09,"2,419.09"
2023-03-10,"2,394.59"
2023-03-13,"2,410.60"
2023-03-14,"2,348.97"
2023-03-15,"2,379.72"
2023-03-16,"2,377.91"
2023-03-17,"2,395.69"
2023-03-20,"2,379.20"
2023-03-21,"2,388.35"
2023-03-22,"2,416.96"
2023-03-23,"2,424.48"
2023-03-24,"2,414.96"
2023-03-27,"2,409.22"
2023-03-28,"2,434.94"
2023-03-29,"2,443.92"
2023-03-30,"2,453.16"
2023-03-31,"2,476.86"
2023-04-03,"2,472.34"
2023-04-04,"2,480.51"
2023-04-05,"2,495.21"
2023-04-06,"2,459.23"
2023-04-07,"2,490.41"
2023-04-10,"2,512.08"
2023-04-11,"2,547.86"
2023-04-12,"2,550.64"
2023-04-13,"2,561.66"
2023-04-14,"2,571.49"
2023-04-17,"2,575.91"
2023-04-18,"2,571.09"
2023-04-19,"2,575.08"
2023-04-20,"2,563.11"
2023-04-21,"2,544.40"
2023-04-24,"2,523.50"
2023-04-25,"2,489.02"
2023-04-26,"2,484.83"
2023-04-27,"2,495.81"
2023-04-28,"2,501.53"
2023-05-02,"2,524.39"
2023-05-03,"2,501.40"
2023-05-04,"2,500.94"
2023-05-08,"2,513.21"
2023-05-09,"2,510.06"
2023-05-10,"2,496.51"
2023-05-11,"2,491.00"
2023-05-12,"2,475.42"
2023-05-15,"2,479.35"
2023-05-16,"2,480.24"
2023-05-17,"2,494.66"
2023-05-18,"2,515.40"
2023-05-19,"2,537.79"
2023-05-22,"2,557.08"
2023-05-23,"2,567.55"
2023-05-24,"2,567.45"
2023-05-25,"2,554.69"
2023-05-26,"2,558.81"
2023-05-30,"2,585.52"
2023-05-31,"2,577.12"
2023-06-01,"2,569.17"
2023-06-02,"2,601.36"
2023-06-05,"2,615.41"
2023-06-07,"2,615.60"
2023-06-08,"2,610.85"
2023-06-09,"2,641.16"
2023-06-12,"2,629.35"
2023-06-13,"2,637.95"
2023-06-14,"2,619.08"
2023-06-15,"2,608.54"
2023-06-16,"2,625.79"
2023-06-19,"2,609.50"
2023-06-20,"2,604.91"
2023-06-21,"2,582.63"
2023-06-22,"2,593.70"
2023-06-23,"2,570.10"
2023-06-26,"2,582.20"
2023-06-27,"2,581.39"
2023-06-28,"2,564.19"
2023-06-29,"2,550.02"
2023-06-30,"2,564.28"
2023-07-03,"2,602.47"
2023-07-04,"2,593.31"
2023-07-05,"2,579.00"
2023-07-06,"2,556.29"
2023-07-07,"2,526.71"
2023-07-10,"2,520.70"
2023-07-11,"2,562.49"
2023-07-12,"2,574.72"
2023-07-13,"2,591.23"
2023-07-14,"2,628.30"
2023-07-17,"2,619.00"
2023-07-18,"2,607.62"
2023-07-19,"2,608.24"
2023-07-20,"2,600.23"
2023-07-21,"2,609.76"
2023-07-24,"2,628.53"
2023-07-25,"2,636.46"
2023-07-26,"2,592.36"
2023-07-27,"2,603.81"
2023-07-28,"2,608.32"
2023-07-31,"2,632.58"
2023-08-01,"2,667.07"
2023-08-02,"2,616.47"
2023-08-03,"2,605.39"
2023-08-04,"2,602.80"
2023-08-07,"2,580.71"
2023-08-08,"2,573.98"
2023-08-09,"2,605.12"
2023-08-10,"2,601.56"
2023-08-11,"2,591.26"
2023-08-14,"2,570.87"
2023-08-16,"2,525.64"
2023-08-17,"2,519.85"
2023-08-18,"2,504.50"
2023-08-21,"2,508.80"
2023-08-22,"2,515.74"
2023-08-23,"2,505.50"
2023-08-24,"2,537.68"
2023-08-25,"2,519.14"
2023-08-28,"2,543.41"
2023-08-29,"2,552.16"
2023-08-30,"2,561.22"
2023-08-31,"2,556.27"
2023-09-01,"2,563.71"
2023-09-04,"2,584.55"
2023-09-05,"2,582.18"
2023-09-06,"2,563.34"
2023-09-07,"2,548.26"
2023-09-08,"2,547.68"
2023-09-11,"2,556.88"
2023-09-12,"2,536.58"
2023-09-13,"2,534.70"
2023-09-14,"2,572.89"
2023-09-15,"2,601.28"
2023-09-18,"2,574.72"
2023-09-19,"2,559.21"
2023-09-20,"2,559.74"
2023-09-21,"2,514.97"
2023-09-22,"2,508.13"
2023-09-25,"2,495.76"
2023-09-26,"2,462.97"
2023-09-27,"2,465.07"
2023-10-04,"2,405.69"
2023-10-05,"2,403.60"
2023-10-06,"2,408.73"
2023-10-10,"2,402.58"
2023-10-11,"2,450.08"
2023-10-12,"2,479.82"
2023-10-13,"2,456.15"
2023-10-16,"2,436.24"
2023-10-17,"2,460.17"
2023-10-18,"2,462.60"
2023-10-19,"2,415.80"
2023-10-20,"2,375.00"
2023-10-23,"2,357.02"
2023-10-24,"2,383.51"
2023-10-25,"2,363.17"
2023-10-26,"2,299.08"
2023-10-27,"2,302.81"
2023-10-30,"2,310.55"
2023-10-31,"2,277.99"
2023-11-01,"2,301.56"
2023-11-02,"2,343.12"
2023-11-03,"2,368.34"
2023-11-06,"2,502.37"
2023-11-07,"2,443.96"
2023-11-08,"2,421.62"
2023-11-09,"2,427.08"
2023-11-10,"2,409.66"
2023-11-13,"2,403.76"
2023-11-14,"2,433.25"
2023-11-15,"2,486.67"
2023-11-16,"2,488.18"
2023-11-17,"2,469.85"
2023-11-20,"2,491.20"
2023-11-21,"2,510.42"
2023-11-22,"2,511.70"
2023-11-23,"2,514.96"
2023-11-24,"2,496.63"
2023-11-27,"2,495.66"
2023-11-28,"2,521.76"
2023-11-29,"2,519.81"
2023-11-30,"2,535.29"
2023-12-01,"2,505.01"
2023-12-04,"2,514.95"
2023-12-05,"2,494.28"
2023-12-06,"2,495.38"
2023-12-07,"2,492.07"
2023-12-08,"2,517.85"
2023-12-11,"2,525.36"
2023-12-12,"2,535.27"
2023-12-13,"2,510.66"
2023-12-14,"2,544.18"
2023-12-15,"2,563.56"
2023-12-18,"2,566.86"
2023-12-19,"2,568.55"
2023-12-20,"2,614.30"
2023-12-21,"2,600.02"
2023-12-22,"2,599.51"
2023-12-26,"2,602.59"
2023-12-27,"2,613.50"
2023-12-28,"2,655.28"
2024-01-02,"2,669.81"
2024-01-03,"2,607.31"
2024-01-04,"2,587.02"
2024-01-05,"2,578.08"
2024-01-08,"2,567.82"
2024-01-09,"2,561.24"
2024-01-10,"2,541.98"
2024-01-11,"2,540.27"
2024-01-12,"2,525.05"
2024-01-15,"2,525.99"
2024-01-16,"2,497.59"
2024-01-17,"2,435.90"
2024-01-18,"2,440.04"
2024-01-19,"2,472.74"
2024-01-22,"2,464.35"
2024-01-23,"2,478.61"
2024-01-24,"2,469.69"
2024-01-25,"2,470.34"
2024-01-26,"2,478.56"
2024-01-29,"2,500.65"
2024-01-30,"2,498.81"
2024-01-31,"2,497.09"
2024-02-01,"2,542.46"
2024-02-02,"2,615.31"
2024-02-05,"2,591.31"
2024-02-06,"2,576.20"
2024-02-07,"2,609.58"
2024-02-08,"2,620.32"
2024-02-13,"2,649.64"
2024-02-14,"2,620.42"
2024-02-15,"2,613.80"
2024-02-16,"2,648.76"
2024-02-19,"2,680.26"
2024-02-20,"2,657.79"
2024-02-21,"2,653.31"
2024-02-22,"2,664.27"
2024-02-23,"2,667.70"
2024-02-26,"2,647.08"
2024-02-27,"2,625.05"
2024-02-28,"2,652.29"
2024-02-29,"2,642.36"
2024-03-04,"2,674.27"
2024-03-05,"2,649.40"
2024-03-06,"2,641.49"
2024-03-07,"2,647.62"
2024-03-08,"2,680.35"
2024-03-11,"2,659.84"
2024-03-12,"2,681.81"
2024-03-13,"2,693.57"
2024-03-14,"2,718.76"
2024-03-15,"2,666.84"
2024-03-18,"2,685.84"
2024-03-19,"2,656.17"
